Profit,Age,Purchase History,Customer Segment,Property Value
456.45,45,10,Affluent Customer,8
1295.43,67,1,Mass Customer,5
91.15,67,1,Mass Customer,5
448.68,67,1,Mass Customer,5
1230.3,44,6,Mass Customer,4
802.26,44,6,Mass Customer,4
903.11,44,6,Mass Customer,4
693.76,45,56,Mass Customer,8
737.57,45,56,Mass Customer,8
1230.27,45,56,Mass Customer,8
1660.88,45,56,Mass Customer,8
209.84,45,56,Mass Customer,8
1702.55,45,56,Mass Customer,8
133.38,49,26,Mass Customer,11
182.81,49,26,Mass Customer,11
128.46,49,26,Mass Customer,11
1702.55,46,36,Mass Customer,10
709.34,46,36,Mass Customer,10
1305.25,48,24,High Net Worth,5
75.14,48,24,High Net Worth,5
512.33,48,24,High Net Worth,5
309.81,48,24,High Net Worth,5
133.38,48,24,High Net Worth,5
189.28,48,24,High Net Worth,5
400.65,51,81,Mass Customer,9
199.1,51,81,Mass Customer,9
531.96,51,81,Mass Customer,9
43.97,51,81,Mass Customer,9
1592.19,51,81,Mass Customer,9
1344.33,41,60,Affluent Customer,3
802.26,41,60,Affluent Customer,3
448.68,41,60,Affluent Customer,3
90.1,43,38,High Net Worth,8
57.73,43,38,High Net Worth,8
691.01,43,38,High Net Worth,8
921.46,43,38,High Net Worth,8
75.75,43,38,High Net Worth,8
43.97,43,38,High Net Worth,8
64.93,43,38,High Net Worth,8
617.67,46,12,Mass Customer,9
921.46,46,12,Mass Customer,9
43.97,46,12,Mass Customer,9
908.77,46,12,Mass Customer,9
834.94,46,12,Mass Customer,9
128.46,46,12,Mass Customer,9
64.51,28,64,Mass Customer,8
110.56,28,64,Mass Customer,8
133.78,28,64,Mass Customer,8
802.26,28,64,Mass Customer,8
91.15,52,5,High Net Worth,12
547.28,52,5,High Net Worth,12
872.89,52,5,High Net Worth,12
691.01,64,11,High Net Worth,9
90.1,64,11,High Net Worth,9
448.68,64,11,High Net Worth,9
75.48,64,11,High Net Worth,9
14.23,48,34,High Net Worth,11
1134.8,48,34,High Net Worth,11
834.94,48,34,High Net Worth,11
209.84,48,34,High Net Worth,11
227.26,45,1,High Net Worth,7
75.75,45,1,High Net Worth,7
1010.02,39,67,Mass Customer,9
198.22,39,67,Mass Customer,9
812.44,39,67,Mass Customer,9
817.36,56,16,Mass Customer,9
445.21,56,16,Mass Customer,9
1028.76,56,16,Mass Customer,9
1230.3,56,16,Mass Customer,9
114.93,43,28,Affluent Customer,4
459.46,43,28,Affluent Customer,4
471.6,43,28,Affluent Customer,4
139.23,43,28,Affluent Customer,4
908.77,43,28,Affluent Customer,4
547.28,46,96,Affluent Customer,9
189.28,46,96,Affluent Customer,9
91.15,46,96,Affluent Customer,9
1592.19,44,39,Mass Customer,6
617.67,44,39,Mass Customer,6
531.96,44,39,Mass Customer,6
70.92,44,39,Mass Customer,6
583.27,41,27,Mass Customer,6
182.81,41,27,Mass Customer,6
448.68,41,27,Mass Customer,6
145.94,41,27,Mass Customer,6
1055.82,41,27,Mass Customer,6
198.22,41,27,Mass Customer,6
25.02,40,26,High Net Worth,9
25.02,40,26,High Net Worth,9
64.51,40,26,High Net Worth,9
1531.93,40,26,High Net Worth,9
451.65,40,26,High Net Worth,9
25.02,40,26,High Net Worth,9
797.61,40,26,High Net Worth,9
90.1,38,30,Mass Customer,9
35.13,38,30,Mass Customer,9
1230.27,38,30,Mass Customer,9
1630.25,38,30,Mass Customer,9
1279.4,38,30,Mass Customer,9
1055.82,38,30,Mass Customer,9
1055.82,38,30,Mass Customer,9
64.51,35,2,Mass Customer,9
144.26,35,2,Mass Customer,9
1344.33,35,2,Mass Customer,9
217.51,35,2,Mass Customer,9
1702.55,35,2,Mass Customer,9
512.33,61,48,Mass Customer,11
45.96,61,48,Mass Customer,11
1295.43,61,48,Mass Customer,11
617.67,61,48,Mass Customer,11
1806.79,61,48,Mass Customer,11
227.26,34,69,Affluent Customer,10
812.44,34,69,Affluent Customer,10
745.94,34,69,Affluent Customer,10
25.02,34,69,Affluent Customer,10
1028.76,34,69,Affluent Customer,10
209.84,34,69,Affluent Customer,10
25.02,34,69,Affluent Customer,10
1531.93,34,69,Affluent Customer,10
1702.55,34,69,Affluent Customer,10
209.84,34,69,Affluent Customer,10
512.33,40,60,Mass Customer,9
167.21,40,60,Mass Customer,9
1630.25,40,60,Mass Customer,9
745.94,40,60,Mass Customer,9
57.73,40,60,Mass Customer,9
583.27,40,60,Mass Customer,9
459.46,40,60,Mass Customer,9
133.78,40,60,Mass Customer,9
830.24,40,60,Mass Customer,9
817.36,36,51,High Net Worth,8
139.23,36,51,High Net Worth,8
1702.55,36,51,High Net Worth,8
72.6,36,51,High Net Worth,8
114.93,36,51,High Net Worth,8
451.65,22,20,Mass Customer,10
110.81,22,20,Mass Customer,10
531.96,22,20,Mass Customer,10
908.77,22,20,Mass Customer,10
209.84,22,20,Mass Customer,10
817.36,22,20,Mass Customer,10
199.1,22,20,Mass Customer,10
57.73,22,20,Mass Customer,10
1702.55,20,37,High Net Worth,10
309.81,20,37,High Net Worth,10
1806.79,20,37,High Net Worth,10
128.46,20,37,High Net Worth,10
802.26,20,37,High Net Worth,10
45.96,20,37,High Net Worth,10
737.57,20,37,High Net Worth,10
693.76,20,37,High Net Worth,10
812.44,20,37,High Net Worth,10
41.13,42,65,High Net Worth,12
144.26,42,65,High Net Worth,12
201.35,42,65,High Net Worth,12
1806.79,42,65,High Net Worth,12
4.8,42,65,High Net Worth,12
91.15,42,65,High Net Worth,12
547.28,42,65,High Net Worth,12
531.96,56,48,Mass Customer,4
1230.3,56,48,Mass Customer,4
145.94,56,48,Mass Customer,4
921.46,56,48,Mass Customer,4
25.02,56,48,Mass Customer,4
75.48,56,48,Mass Customer,4
110.56,46,26,Mass Customer,5
199.1,46,26,Mass Customer,5
90.1,46,26,Mass Customer,5
1702.55,46,26,Mass Customer,5
1702.55,46,26,Mass Customer,5
797.61,46,26,Mass Customer,5
1630.25,46,26,Mass Customer,5
745.94,46,26,Mass Customer,5
921.46,25,85,Affluent Customer,9
155.65,25,85,Affluent Customer,9
1230.27,25,85,Affluent Customer,9
1305.25,25,85,Affluent Customer,9
641.64,25,85,Affluent Customer,9
135.85,25,85,Affluent Customer,9
139.23,25,85,Affluent Customer,9
1055.82,25,85,Affluent Customer,9
25.02,44,26,Mass Customer,8
145.94,44,26,Mass Customer,8
57.73,44,26,Mass Customer,8
1230.27,23,60,Mass Customer,7
4.8,23,60,Mass Customer,7
15.08,23,60,Mass Customer,7
155.65,23,60,Mass Customer,7
1660.88,23,60,Mass Customer,7
827.16,53,67,Mass Customer,7
357.74,53,67,Mass Customer,7
921.46,53,67,Mass Customer,7
75.75,47,57,Affluent Customer,3
198.22,47,57,Affluent Customer,3
531.96,47,57,Affluent Customer,3
129.01,47,57,Affluent Customer,3
1103.43,47,57,Affluent Customer,3
91.15,47,57,Affluent Customer,3
450.77,20,34,High Net Worth,7
1806.79,20,34,High Net Worth,7
448.68,20,34,High Net Worth,7
471.6,46,28,Affluent Customer,10
75.14,46,28,Affluent Customer,10
1592.19,46,28,Affluent Customer,10
1344.33,46,28,Affluent Customer,10
1069.55,43,48,Mass Customer,10
1279.4,43,48,Mass Customer,10
72.6,43,48,Mass Customer,10
1134.8,43,48,Mass Customer,10
1617.3,64,62,Mass Customer,2
91.15,64,62,Mass Customer,2
445.21,64,62,Mass Customer,2
41.13,64,62,Mass Customer,2
198.22,64,62,Mass Customer,2
374.09,64,62,Mass Customer,2
709.34,64,62,Mass Customer,2
15.08,57,72,Mass Customer,8
14.23,57,72,Mass Customer,8
547.28,57,72,Mass Customer,8
1592.19,57,72,Mass Customer,8
400.65,57,72,Mass Customer,8
471.6,57,72,Mass Customer,8
1134.8,57,72,Mass Customer,8
110.81,57,72,Mass Customer,8
1103.43,57,72,Mass Customer,8
431.33,65,82,Mass Customer,9
139.23,65,82,Mass Customer,9
1305.25,65,82,Mass Customer,9
771.12,65,82,Mass Customer,9
903.11,65,82,Mass Customer,9
1702.55,51,36,Affluent Customer,10
827.16,51,36,Affluent Customer,10
72.6,51,36,Affluent Customer,10
1630.25,32,72,Mass Customer,7
1660.88,32,72,Mass Customer,7
139.23,32,72,Mass Customer,7
471.6,32,72,Mass Customer,7
617.67,47,38,Mass Customer,10
1806.79,47,38,Mass Customer,10
152.55,47,38,Mass Customer,10
75.75,47,38,Mass Customer,10
35.13,47,38,Mass Customer,10
1103.43,47,38,Mass Customer,10
1028.76,47,38,Mass Customer,10
512.33,38,40,High Net Worth,7
834.94,38,40,High Net Worth,7
155.65,38,40,High Net Worth,7
1134.8,38,40,High Net Worth,7
512.33,38,40,High Net Worth,7
448.68,38,40,High Net Worth,7
1531.93,43,11,High Net Worth,7
4.8,43,11,High Net Worth,7
152.55,43,11,High Net Worth,7
709.34,43,11,High Net Worth,7
15.08,50,16,Affluent Customer,8
509.97,50,16,Affluent Customer,8
133.38,50,16,Affluent Customer,8
459.46,50,16,Affluent Customer,8
1295.43,50,16,Affluent Customer,8
531.96,26,84,High Net Worth,12
110.56,26,84,High Net Worth,12
374.09,26,84,High Net Worth,12
617.67,26,84,High Net Worth,12
1806.79,52,94,High Net Worth,7
745.94,52,94,High Net Worth,7
64.51,52,94,High Net Worth,7
155.65,52,94,High Net Worth,7
198.29,52,94,High Net Worth,7
25.02,52,94,High Net Worth,7
834.94,52,94,High Net Worth,7
75.48,52,94,High Net Worth,7
144.26,52,94,High Net Worth,7
167.21,19,59,High Net Worth,10
15.08,19,59,High Net Worth,10
1279.4,19,59,High Net Worth,10
1305.25,19,59,High Net Worth,10
41.13,19,59,High Net Worth,10
903.11,19,59,High Net Worth,10
209.84,19,59,High Net Worth,10
152.55,19,59,High Net Worth,10
583.27,19,59,High Net Worth,10
195.34,20,25,Affluent Customer,9
737.57,20,25,Affluent Customer,9
198.22,20,25,Affluent Customer,9
217.51,20,25,Affluent Customer,9
1279.4,20,25,Affluent Customer,9
1702.55,20,25,Affluent Customer,9
1295.43,20,25,Affluent Customer,9
41.13,20,25,Affluent Customer,9
512.33,20,25,Affluent Customer,9
737.57,20,25,Affluent Customer,9
1806.79,35,25,High Net Worth,10
195.34,35,25,High Net Worth,10
209.84,35,25,High Net Worth,10
827.16,35,25,High Net Worth,10
1617.3,35,25,High Net Worth,10
35.13,65,88,Affluent Customer,9
817.36,65,88,Affluent Customer,9
400.65,65,88,Affluent Customer,9
1702.55,65,88,Affluent Customer,9
908.77,65,88,Affluent Customer,9
471.6,65,88,Affluent Customer,9
45.96,49,16,High Net Worth,9
198.29,49,16,High Net Worth,9
133.78,49,16,High Net Worth,9
114.93,49,16,High Net Worth,9
1305.25,49,16,High Net Worth,9
357.74,34,98,Affluent Customer,9
448.68,34,98,Affluent Customer,9
617.67,34,98,Affluent Customer,9
908.77,55,13,High Net Worth,1
4.8,55,13,High Net Worth,1
15.08,55,13,High Net Worth,1
133.38,55,13,High Net Worth,1
509.97,55,13,High Net Worth,1
201.35,55,13,High Net Worth,1
195.34,55,13,High Net Worth,1
75.14,55,13,High Net Worth,1
531.96,55,13,High Net Worth,1
182.81,55,13,High Net Worth,1
133.38,55,13,High Net Worth,1
189.28,55,13,High Net Worth,1
641.64,37,4,Mass Customer,4
456.45,37,4,Mass Customer,4
693.76,37,4,Mass Customer,4
1010.02,37,4,Mass Customer,4
4.8,37,4,Mass Customer,4
64.51,37,4,Mass Customer,4
72.6,37,4,Mass Customer,4
75.48,32,21,High Net Worth,8
745.94,32,21,High Net Worth,8
1630.25,32,21,High Net Worth,8
90.1,32,21,High Net Worth,8
72.6,32,21,High Net Worth,8
25.02,26,37,High Net Worth,9
448.68,26,37,High Net Worth,9
145.94,26,37,High Net Worth,9
91.15,26,37,High Net Worth,9
1660.88,61,86,Mass Customer,6
1660.88,61,86,Mass Customer,6
817.36,43,27,Mass Customer,11
834.94,43,27,Mass Customer,11
75.75,32,11,Mass Customer,9
198.29,32,11,Mass Customer,9
451.65,32,11,Mass Customer,9
75.14,32,11,Mass Customer,9
1010.02,32,11,Mass Customer,9
75.75,32,11,Mass Customer,9
25.02,43,83,Mass Customer,3
139.23,43,83,Mass Customer,3
693.76,43,83,Mass Customer,3
91.15,43,83,Mass Customer,3
451.65,43,83,Mass Customer,3
64.93,64,67,High Net Worth,2
400.65,64,67,High Net Worth,2
209.84,64,67,High Net Worth,2
1702.55,64,67,High Net Worth,2
709.34,64,67,High Net Worth,2
1279.4,42,85,Mass Customer,10
189.28,42,85,Mass Customer,10
144.26,42,85,Mass Customer,10
309.81,42,85,Mass Customer,10
1544.61,22,68,Affluent Customer,5
35.13,22,68,Affluent Customer,5
64.93,22,68,Affluent Customer,5
471.6,22,68,Affluent Customer,5
448.68,22,68,Affluent Customer,5
133.38,22,68,Affluent Customer,5
35.13,22,68,Affluent Customer,5
1230.3,24,95,Mass Customer,1
25.02,24,95,Mass Customer,1
1617.3,24,95,Mass Customer,1
64.51,24,95,Mass Customer,1
189.28,24,95,Mass Customer,1
1702.55,28,53,Affluent Customer,6
1134.8,28,53,Affluent Customer,6
471.6,28,53,Affluent Customer,6
1702.55,28,53,Affluent Customer,6
921.46,28,53,Affluent Customer,6
445.21,28,53,Affluent Customer,6
167.21,28,53,Affluent Customer,6
583.27,41,60,High Net Worth,7
834.94,41,60,High Net Worth,7
129.01,64,54,Mass Customer,6
309.81,64,54,Mass Customer,6
1660.88,64,54,Mass Customer,6
450.77,64,54,Mass Customer,6
110.81,64,54,Mass Customer,6
812.44,40,98,High Net Worth,11
133.38,40,98,High Net Worth,11
75.48,40,98,High Net Worth,11
1279.4,40,98,High Net Worth,11
128.46,40,98,High Net Worth,11
182.81,43,24,Affluent Customer,8
1028.76,43,24,Affluent Customer,8
1617.3,43,24,Affluent Customer,8
434.14,43,24,Affluent Customer,8
802.26,43,24,Affluent Customer,8
834.94,49,30,High Net Worth,11
459.46,49,30,High Net Worth,11
110.56,49,30,High Net Worth,11
834.94,62,45,High Net Worth,5
1660.88,62,45,High Net Worth,5
75.14,62,45,High Net Worth,5
531.96,62,45,High Net Worth,5
135.85,62,45,High Net Worth,5
70.92,62,45,High Net Worth,5
771.12,52,52,Affluent Customer,8
167.21,52,52,Affluent Customer,8
451.65,52,52,Affluent Customer,8
434.14,52,52,Affluent Customer,8
133.38,52,52,Affluent Customer,8
1806.79,52,52,Affluent Customer,8
35.13,52,52,Affluent Customer,8
817.36,52,52,Affluent Customer,8
456.45,52,52,Affluent Customer,8
1279.4,54,87,Mass Customer,9
1702.55,54,87,Mass Customer,9
182.81,46,20,Mass Customer,7
1028.76,46,20,Mass Customer,7
64.51,49,76,High Net Worth,2
199.1,49,76,High Net Worth,2
133.38,49,76,High Net Worth,2
57.73,49,76,High Net Worth,2
1134.8,49,76,High Net Worth,2
217.51,49,76,High Net Worth,2
1305.25,39,21,Mass Customer,8
43.97,39,21,Mass Customer,8
737.57,39,21,Mass Customer,8
448.68,39,21,Mass Customer,8
617.67,30,59,Affluent Customer,12
152.55,30,59,Affluent Customer,12
1028.76,30,59,Affluent Customer,12
817.36,30,59,Affluent Customer,12
737.57,30,59,Affluent Customer,12
459.46,30,59,Affluent Customer,12
43.97,30,59,Affluent Customer,12
745.94,30,59,Affluent Customer,12
1305.25,30,59,Affluent Customer,12
91.15,24,52,Affluent Customer,1
1630.25,24,52,Affluent Customer,1
1702.55,24,52,Affluent Customer,1
152.55,24,52,Affluent Customer,1
1617.3,24,52,Affluent Customer,1
817.36,24,52,Affluent Customer,1
195.34,56,53,Affluent Customer,8
43.97,56,53,Affluent Customer,8
1230.27,56,53,Affluent Customer,8
1702.55,56,53,Affluent Customer,8
57.73,56,53,Affluent Customer,8
1592.19,58,20,Mass Customer,10
209.84,58,20,Mass Customer,10
583.27,58,20,Mass Customer,10
114.93,58,20,Mass Customer,10
1617.3,58,20,Mass Customer,10
1630.25,51,38,Mass Customer,1
135.85,51,38,Mass Customer,1
691.01,51,38,Mass Customer,1
167.21,51,38,Mass Customer,1
617.67,51,38,Mass Customer,1
64.93,51,38,Mass Customer,1
1531.93,51,38,Mass Customer,1
1544.61,51,38,Mass Customer,1
1279.4,51,38,Mass Customer,1
512.33,51,38,Mass Customer,1
459.46,51,38,Mass Customer,1
75.14,51,38,Mass Customer,1
152.55,51,38,Mass Customer,1
1592.19,53,72,High Net Worth,3
195.34,53,72,High Net Worth,3
45.96,53,72,High Net Worth,3
1028.76,23,90,High Net Worth,6
199.1,23,90,High Net Worth,6
737.57,23,90,High Net Worth,6
1230.3,23,90,High Net Worth,6
1344.33,23,90,High Net Worth,6
691.01,23,90,High Net Worth,6
709.34,23,90,High Net Worth,6
110.81,23,90,High Net Worth,6
547.28,23,90,High Net Worth,6
448.68,47,81,Affluent Customer,11
1617.3,47,81,Affluent Customer,11
64.51,47,81,Affluent Customer,11
195.34,47,81,Affluent Customer,11
400.65,44,72,Mass Customer,9
309.81,44,72,Mass Customer,9
201.35,36,67,High Net Worth,5
1544.61,36,67,High Net Worth,5
75.48,36,67,High Net Worth,5
691.01,36,67,High Net Worth,5
199.1,55,94,Affluent Customer,3
709.34,55,94,Affluent Customer,3
451.65,55,94,Affluent Customer,3
309.81,55,94,Affluent Customer,3
1660.88,55,94,Affluent Customer,3
691.01,21,96,Mass Customer,6
693.76,21,96,Mass Customer,6
309.81,21,96,Mass Customer,6
1702.55,21,96,Mass Customer,6
41.13,21,96,Mass Customer,6
75.14,21,96,Mass Customer,6
227.26,21,96,Mass Customer,6
812.44,21,96,Mass Customer,6
872.89,21,96,Mass Customer,6
693.76,21,96,Mass Customer,6
143.36,52,43,Mass Customer,8
155.65,52,43,Mass Customer,8
617.67,52,43,Mass Customer,8
445.21,52,43,Mass Customer,8
583.27,44,96,Mass Customer,10
512.33,44,96,Mass Customer,10
1010.02,44,96,Mass Customer,10
114.93,44,96,Mass Customer,10
1279.4,44,96,Mass Customer,10
641.64,44,96,Mass Customer,10
1010.02,44,96,Mass Customer,10
1134.8,34,67,Mass Customer,12
1702.55,34,67,Mass Customer,12
1230.3,34,67,Mass Customer,12
830.24,34,67,Mass Customer,12
1344.33,34,67,Mass Customer,12
1702.55,62,83,Mass Customer,7
1028.76,62,83,Mass Customer,7
1230.3,38,28,Mass Customer,8
133.38,38,28,Mass Customer,8
182.81,38,28,Mass Customer,8
434.14,38,28,Mass Customer,8
195.34,38,28,Mass Customer,8
133.78,38,28,Mass Customer,8
512.33,38,28,Mass Customer,8
641.64,38,28,Mass Customer,8
1295.43,38,28,Mass Customer,8
374.09,38,28,Mass Customer,8
834.94,38,28,Mass Customer,8
14.23,29,51,Affluent Customer,8
91.15,29,51,Affluent Customer,8
70.92,29,51,Affluent Customer,8
450.77,29,51,Affluent Customer,8
75.14,29,51,Affluent Customer,8
1028.76,29,51,Affluent Customer,8
152.55,29,51,Affluent Customer,8
1230.27,29,51,Affluent Customer,8
139.23,29,51,Affluent Customer,8
1305.25,58,78,Mass Customer,2
802.26,58,78,Mass Customer,2
144.26,58,78,Mass Customer,2
531.96,58,78,Mass Customer,2
143.36,58,78,Mass Customer,2
35.13,58,78,Mass Customer,2
35.13,21,74,Affluent Customer,6
802.26,21,74,Affluent Customer,6
70.92,21,74,Affluent Customer,6
114.93,21,74,Affluent Customer,6
72.6,21,74,Affluent Customer,6
145.94,25,96,Affluent Customer,8
199.1,25,96,Affluent Customer,8
198.22,25,96,Affluent Customer,8
797.61,25,96,Affluent Customer,8
309.81,25,96,Affluent Customer,8
471.6,25,96,Affluent Customer,8
531.96,25,96,Affluent Customer,8
459.46,42,88,High Net Worth,11
431.33,42,88,High Net Worth,11
90.1,42,88,High Net Worth,11
357.74,42,88,High Net Worth,11
199.1,42,88,High Net Worth,11
547.28,25,29,Affluent Customer,10
693.76,25,29,Affluent Customer,10
217.51,25,29,Affluent Customer,10
57.73,25,29,Affluent Customer,10
1230.27,29,8,Mass Customer,6
143.36,29,8,Mass Customer,6
445.21,29,8,Mass Customer,6
451.65,29,8,Mass Customer,6
1230.27,29,8,Mass Customer,6
75.14,29,8,Mass Customer,6
709.34,30,88,Affluent Customer,7
1295.43,30,88,Affluent Customer,7
25.02,30,88,Affluent Customer,7
903.11,30,88,Affluent Customer,7
201.35,30,88,Affluent Customer,7
15.08,30,88,Affluent Customer,7
1344.33,32,59,Affluent Customer,4
445.21,32,59,Affluent Customer,4
114.93,32,59,Affluent Customer,4
90.1,22,74,Affluent Customer,9
198.22,22,74,Affluent Customer,9
64.93,22,74,Affluent Customer,9
45.96,22,74,Affluent Customer,9
217.51,31,59,Mass Customer,9
357.74,31,59,Mass Customer,9
25.02,31,59,Mass Customer,9
70.92,31,59,Mass Customer,9
745.94,41,87,Mass Customer,5
812.44,41,87,Mass Customer,5
182.81,41,87,Mass Customer,5
309.81,41,87,Mass Customer,5
827.16,41,87,Mass Customer,5
451.65,41,87,Mass Customer,5
43.97,41,87,Mass Customer,5
583.27,53,16,Affluent Customer,10
133.78,53,16,Affluent Customer,10
547.28,53,16,Affluent Customer,10
43.97,51,31,Mass Customer,9
693.76,51,31,Mass Customer,9
1617.3,51,31,Mass Customer,9
217.51,51,31,Mass Customer,9
1806.79,51,31,Mass Customer,9
400.65,51,31,Mass Customer,9
448.68,51,31,Mass Customer,9
135.85,61,36,Mass Customer,8
583.27,61,36,Mass Customer,8
145.94,61,36,Mass Customer,8
737.57,61,36,Mass Customer,8
1069.55,61,36,Mass Customer,8
110.81,61,36,Mass Customer,8
64.93,29,9,Mass Customer,10
1230.3,29,9,Mass Customer,10
309.81,29,9,Mass Customer,10
374.09,29,9,Mass Customer,10
691.01,20,19,Affluent Customer,10
1806.79,20,19,Affluent Customer,10
309.81,20,19,Affluent Customer,10
512.33,20,19,Affluent Customer,10
617.67,20,19,Affluent Customer,10
75.75,20,19,Affluent Customer,10
357.74,20,19,Affluent Customer,10
1806.79,38,54,Mass Customer,6
133.38,38,54,Mass Customer,6
4.8,38,54,Mass Customer,6
14.23,61,34,Mass Customer,9
75.75,61,34,Mass Customer,9
1230.27,61,34,Mass Customer,9
583.27,61,34,Mass Customer,9
